sentence,gpt_labels,warning,log,huggingface_labels,disagreement
"Hoe men daarvan gebruik wil maken, wordt aan de universiteiten, die als zelfstandige lichamen aan de voogdij dienen ontwassen te zijn, overgelaten.",[],False,,[],False
"Glimlach, gij Noord-Nederlander van onzen tijd, die eindelijk begint verzadigd te worden van literaire wedstrijden in den boezem der Genootschappen!",[],False,,[],False
"Het elf-, dwaal- of hiplicht, waaslicht of stalkaars en drogfakkel, in Limburg de vuurman (Duitsch: Irrlicht, Irrwisch, Feueriger of Fuchtelmann; Fr. feu-follet, Eng. mab-led), werd vroeger aan de vuurelfen toegeschreven, die uit boosaardigheid in moerassige streken opstijgend, den reiziger, als hij niet midden in het wagenspoor trad of eenig kleedingstuk, b.v. een kous verkeerd aan had, deden verdwalen.","[(43, 52, 'plants')]",False,,[],True
Immers is het uitgemaakt dat ze oom veel hartelijker lief heeft dan wij.,[],False,,[],False
"Met welk een genot neemt men niet telkens die Homerische zangen, welke zoo verheven zijn in hunne natuurlijke eenvoudigheid, weder in handen, vooral, nu de dichtkunst meermalen, helaas!",[],False,,[],False
"Een prachtig voorhoofd, heldere blauwe oogen, een groote, goed gevormde mond, die, wanneer hij lachte, gezonde tanden liet zien, een frissche gelaatskleur - zoo was Auerbach op zijn dertigste jaar.",[],False,,[],False
"stede, up al dies in dese sake behoert gheconsidereert te zijne, ghelet hebbende, bij rijphede van rade, Hebben ghewijst ende ghecondempneerdt, wijsen ende condempneren bij desen den voorn.",[],False,,[],False
IV bl. 56 en aant.,[],False,,[],False
Als men de deuren sluit; het gedruis der Handmoolens telkens zwakker wordt; (vergel.,[],False,,[],False
"Toen ik hem beval zich duidelijker te verklaren, weigerde hij mij kort weg, mij echter op het hart drukkende, op uwe veiligheid bedacht te ziju.",[],False,,[],False
"Als hem nu sijne Discipelen wesen de heerlickheyt des Tempels, voorseyt hy haer de verwoestinge van dien, Matth.",[],False,,[],False
"- Vader, de ure is gekomen dat God uwe zaak met wonderen en teekenen moet bevestigen, of het is uit met uwe zaak, met de zaak van het koningrijk der hemelen!",[],False,,[],False
valt nu de zieken-meid in: wij hebben in lang zoo'n zeurige patient niet gehad.,[],False,,[],False
"Zijn ligchaam en ingewand werden te Madrid begraven, maar zijn hart overgevoerd naar de Domkerk van Gent, waarin hij reeds eene marmeren tombe had laten oprigten.",[],False,,[],False
"Naar gelang de H. Schriften in onze schatting hooger staan aangeschreven, hechten wij mindere waarde aan hetgeen is opgenomen in de geloofsformulieren, door belijders van vroegere tijden voorgeschreven; want slechts voor zoo ver zij met die Schriften overeenkomen, kunnen zij gezag hebben.",[],False,,[],False
Op eenmaal werd zij opgeschrikt uit hare overdenkingen.,[],False,,[],False
"Men leze vs. 20, 24 en vooral vs. 26: werd daar het geloof met den geest, de werken met het ligchaam gelijk gesteld, dan ware het een ander geval, maar neen!",[],False,,[],False
Zij schreef in allerijl aan van Borselen deeze weinige regels.,[],False,,[],False
"Gedurende eene reeks van jaren heeft zij onder eene wonderdadige vermomming de dienstmaagdpligten waargenomen eener edelaardige non, maar die, door liefde voor een wereldsch jonkman vervoerd, het breede pad was opgegaan en met hare kinderen, ver van huis, door haar minnaar verlaten, de bitterste armoede geleden had.",[],False,,[],False
"Men staakte de lezing, totdat hij weder was bijgekomen, en sprak toen zijn vonnis uit.",[],False,,[],False
"Laet al wat juichen kan Dan vreugde brengen by, Ick sal noch meerder van U goedheid roemen my.",[],False,,[],False
Och mocht ick na veel pijn!,[],False,,[],False
"hoezeer berouwde 't hem, Hij viel door onbehendig rukken, En stak toen in een vossenklem; De buren, die hem hoorden roepen En kermen, riepen: ‘Geen gevaar!",[],False,,[],False
"Want, waarlyk, wat scheelt het, of het Beeld de partyen winne of verlieze, indien slechts de zetten, die het doet, juist en regelmaatig zyn?",[],False,,[],False
"Wie herinnert zich niet, zelfs nog op gevorderden leeftijd, hoe gretig hij als knaap zijn Robinson Crusoe verslond!",[],False,,[],False
"’ ‘De Amerikanen,’ zegt Rae, ‘zijn op de spoortreinen zeer terughoudend omtrent Engelschen.",[],False,,[],False
45; ten vervolge vindt men hier thans afgebeeld de Chinesche zomer- en winterhoeden.,[],False,,[],False
"- Ik heb nog meer regt tot klagen, Sprak het Muschje op droeven toon; 'k Leef nog nauwlyks tien paer dagen, 'k Woonde dáér omhoog, zoo schoon, In een' nest, met wol en pluimen, Door myns ouders zorg bereid; Die men gist'ren weg kwam ruimen: Ik wierd slaeflyk heêngeleid!...","[(45, 52, 'animals')]",False,,"[[45, 52, 'animals']]",True
En blijft niet meer verhert.,[],False,,[],False
"Hoewel zamengesteld uit een onnoemelyk getal tedere en fyne deeltjes, bezit, nogthans, zyn lichaam eene stevigheid en kragt, door welke het, zonder veel ongemaks, zwaare lasten torschen, menigerlei vermoeienissen kan verduuren; door welke het tegen schokken, toevallen en aandoeningen bestand is, welke, aan deskundigen, van eene oogenbliklyke slooping van het kunstig maakzel zouden kunnen schynen te moeten gevolgd worden - zo niet een hooger hand telkens over haar gewrogt ware uitgestrekt, om het te stutten en te schraagen, en in zyne tegenwoordige gedaante te doen stand houden, tot op den dag zyner instortinge, wanneer het, gelyk een hooger onderricht ons leert, even als een zaadkorrel in de aarde zal geworpen worden, om eerlang onder eene andere gedaante uit te spruiten, zich te ontwikkelen, en, nog schooner, nog vaster en steviger dan voorheen, tot in Eeuwigheid te bloeien.",[],False,,[],False
"Ja, doâr zijn ze!",[],False,,[],False
"Geen slaep komt in mijn' oogen, Als 't muschjen dat om hooge Sit treurend' op het dack.","[(39, 47, 'animals')]",False,,"[[39, 47, 'animals']]",True
"Maar zij bestaat, als 't beeld van kracht, En Vaderlandschen moed, Die voor des Vlamings woede en magt, Het veege Brussel hoedt.",[],False,,[],False
"Wij hebben de eer ons verder tot de generale Petitie en Staat van Oorlog te gedraagen, en deselve hiernevens aan U Hoog Mog.",[],False,,[],False
"Het geraamte van een mensche vrugtje van vier maanden, in zyn linker hand houdende een bondel van water-vaten, over 25 Jaaren van my uyt het lighaam genomen, opgeblazen, en zoodanig bewaart, dat de klapvliezen nog zeer klaar voorkomen.",[],False,,[],False
"Gaat te Parijs wonen, verlegt daarheen den zetel van den Bond der Communisten, 402.",[],False,,[],False
"’ Voor de eerste maal, getuigt Ver Huell; ‘van te voren beschouwde hij dien als zóó zwaar, dat hij dikwijls - verklaarde, dezen post alleen te dragen in de hoop, het Vaderland uit den weifelenden toestand, waarin het tegenover Frankrijk verkeerde, te redden’eenigzins gedwongen geweest; ‘Schimmelpenninck kon door zijne blindheid den Prins niet naar behooren ontvangen, en zijne echtgenoot toonde blijkbaar genoeg, dat dit bezoek haar hinderde.",[],False,,[],False
"volgens het Metrum der Ouden gewijzigd, en geëvenredigd naar het Hollandsche spraakeigen, kan men geene enkele syllabe afkeuren.",[],False,,[],False
"Er was een tijd, en die tijd ligt nog niet verre achter ons, waarin de Nederduitsche taal bijna geene of ten minste zeer wei-nige beoefenaars bezat; een tijd, waarin de voornaamsten des Lands haar bijna geheel verwaarloosden en onderling in de Fransche taal briefwisseling hielden, en waarin onze Geleerden de talen van het Oosten, van Griekenland en Latium, met voorbeeldigen ijver en op eene gelukkige wijze beoefenden, doch in de taal van hun Land soms minder ervaren waren dan hedendaags de meeste kweekelingen eener Stads-armenschool.",[],False,,[],False
(De echte) Zie het Art.,[],False,,[],False
"Om ons ghedurichlick ghedachtich te maken dry besondere mysterien onses gheloofs: van demenschwordinghe Christi, 's auendts; van de doodt Christi, 's noenens; ende van de verrijsenisse Christi, 's morghens.",[],False,,[],False
"Hij meende te bemerken, en niet zonder welgevallen, dat hij bij Bettemie een gevoelige snaar had aangeroerd, dat zij behagen had gevonden in het behandelde onderwerp, als behoorende tot een kring van gedachten, waarbij zij gaarne verwijlde, dat zij zekeren eerbied had gekregen voor iemand, die wonderen verricht had, waarvan zij nog maar alleen gelezen had, en nog hoogeren eerbied voor den man, die dus vrijwillig, uit plichtbesef, zijn tooverstaf verbroken had.",[],False,,[],False
"’ - Heb dank, god Materialismus, voor uw heerlijk dictaat, dat niets anders is dan gestolde bon-sens.",[],False,,[],False
"By nachten en by dagen staeft Om zielen te bekeeren, In Landen veel reyst ende draeft, Om te preken en leeren.",[],False,,"[[79, 85, 'animals']]",True
"Daer staet een potje met Kajen, En kom set het op het vuur, Daer kunt gy u zelfs mee paeyen, En wel zonder Zout of zuur.",[],False,,[],False
"De vervalsching (van vermillioen) met verw uit het dieren- en plantenrijk, ontdekt men door het vermillioen met alcohol te schudden, die, van het vermillioen afgefiltreerd, dit rood kleurt!",[],False,,[],False
"De afstand van de monding van het voorgaande stuk tot aan de hoofden van de voorspanpaarden van het volgende stuk is 4 pas, tenzij de bediening achter het stuk marcheert, dat dikwijls voorkomt.","[(76, 91, 'animals')]",False,,[],True
"Viel dit soms een' onwaardigen ten deel, hoe menige eerlijke ongelukkige werd daarentegen voor de uiterste ellende, zelfs voor den hongerdood bewaard!",[],False,,[],False
"Welnu, dat was ook juist het gevoelen van de groote meerderheid der kamer, zoodat, den spreker en de zijnen te verzoenen, der regering, indien zij het wenschte, al zeer weinig moeite zou kosten.",[],False,,[],False
"Zo leert zy, haren overvloed Met oordeel aan te leggen.",[],False,,[],False
"Een aangebrande Pot is klokspys voor een Jut, of een Noor, en een geciviliseerder Boer is 'er selden vies van.",[],False,,"[[41, 44, 'animals']]",True
Op de puinhoopen van Jerusalem vinden twee soorten van onafhankelijke Volken in hun Geloof het middel om zoo veele ijslijkheden en ellenden te boven te komen.,[],False,,[],False
"----- Voor 't overige blykt het, dat verscheide soorten van Poelsneppen dieper in America zyn doorgedrongen, en tot de Zuidlyke Gewesten gekomen.","[(60, 71, 'animals')]",False,,[],True
"Hij was, snikte zij, de beste man, de beste vader; hij had haar nooit eenig verdriet veroorzaakt, en zij verloor alles in hem.",[],False,,[],False
eene onbepaalde wijs met te: de steen kwam op de breede zijde te liggen.,[],False,,[],False
Dien gemoedstoestand beschrijft hij door een enkel beeld.,[],False,,[],False
"Uwe redenering dan overtuigt ons niet: er gaat meer om in hemel en op aarde, dan waarvan men droomt op het veld der redenering.",[],False,,[],False
"Daar na maken ze het Net los, stellen de Koe toe, waar van we de Beschryving zullen doen; en gaan om ze te maken, gelyk we hier achter zeggen zullen.","[(41, 44, 'animals')]",False,,"[[41, 44, 'animals']]",True
"Yang zweeg, maar nam uit een koffertje een staafje zilver, waarvan hij drie even groote stukjes knipte, en na ze gewogen en herwogen te hebben om zich te overtuigen of ze gelijke waarde hadden, sprak hij: - Mijn vrome, oudste broeder!",[],False,,[],False
"Voorts, Spreuken en gezegden ontleend aan I bijbelsche personen.",[],False,,[],False
Gij kunt alleen in het vervolg een goed besluit nemen - iets wat ik voor u en uwe liefhebberij hartelijk hoop - en dat is toch ook al iets gewonnen.,[],False,,[],False
"Nu, dit is 'n Volk onverschillig.",[],False,,[],False
"Hieruit volgde dat voor alle positieve afstanden, d.i. afstanden rechts van het centrum, de versnelling centripetaal was, en dat zij oneindig groot werd bij het samenvallen van het zich bewegende punt met het centrum.",[],False,,[],False
"- Eene rype Kers of Aardbézie tusschen groene versche bladeren hangend, of een ryp trosje Aalbéziën, is 'er iets begeerlyker voor het oog, of gezonder, vooral in een Land, gelyk het onze is?",[],False,,"[[12, 16, 'plants'], [20, 29, 'plants'], [90, 99, 'plants']]",True
"Vervolgens volgde hij zijnen meester naar Spanje, en deed dienst op het steekspel te Valladolid; doch keerde in hetzelfde jaar terug, om Ferdinand den Aartshertog herwaarts te brengen.",[],False,,[],False
"Hy antwoordde my: ‘de meeste Veenbranderyen zyn in Juny met Westelyke Winden geschied: dus heeft alles, wat ten Westen der Veenen ligt, weinig of geen gezigt van eenen Rook gehad.",[],False,,[],False
zoo groot voor s' Heeren volk!,[],False,,[],False
"ga toch niet naar dat zoldertje, och, ik bid, ik smeek het u, doe dat toch niet!....",[],False,,[],False
Bij de inneming van Montrichard kwamen een pruisich officier en eene afdeeling troepen in het huis der markiezin B.,[],False,,[],False
"De huisselijkheid is eene krachtige aanbeveling; het leven, geheel der mode en der zinnelijke genoegens gewijd, behoort u af te schrikken.",[],False,,[],False
"evenveel, als zeeverdoek, zeevermonden, bij Huig.",[],False,,[],False
Spottend vroeg hij haar: of het zoetelaarsleven haar zoo zeer bekoord had?,[],False,,[],False
Want alles wat ick ghedaen hebbe/ dat hebbe ick uyt goeder meyninghe/ ende tot sijnen dienste ende besten ghedaen.,[],False,,[],False
"Opgevoerde stukkenDe Geuzen (8 taf.) en Egmont en Hoorn (5 bed.), vaderlandsche dramas; - De arme Edelman (2 bed.); Typen, (3 bed.), oorspronkelijke tooneelspelen; - Twee Katten voor één doode musch (1 bed.), oorspr.","[(171, 177, 'animals'), (193, 198, 'animals')]",False,,"[[171, 177, 'animals'], [193, 198, 'animals']]",True
De inconsequentie hunner redeneering valt gemakkelijk aan te wijzen.,[],False,,[],False
Zie FOREEST (Pieter van).,[],False,,[],False
’ Hij geloofde dat hij zelf van den goddelijken Geest doordrongen en een goddelijk mensch was geworden.,[],False,,[],False
"’ ‘Badinguet’ draagt eene schotsche muts, de revolver-prins Pierre een knuppel en twee pistolen, Eugénie wordt begeleid door Veuillot en Ollivier beide met den spaanschen priesterhoed van Basilio.",[],False,,[],False
Wij betwijfelen het!,[],False,,[],False
"Ick koom alleen mijn Prins, om niemant te verstooren.",[],False,,[],False
"’ ‘Hm!’ zeide Van Espenblad: ‘wy zijn aan haar toch de belangrijke ontdekking verschuldigd, dat Kievit en Van der Horst in het komplot waren.","[(96, 102, 'animals')]",False,,"[[96, 102, 'animals']]",True
"De dubbelhartige houding, de boosaardige woorden van suze, die gewoon was haar met allerlei lieflijkheden te overstelpen, brachten haar eene pijnlijke wonde toe.",[],False,,[],False
"’ - - ‘De ring behoort mij,’ zeide Sander: ‘ik heb dien met het zwaard genomen van een kaper, die in onze jacht was komen stroopen en wien wij zijn buit deden overgeven.",[],False,,[],False
De thermometer wees op den middag 5° C = 41 F. aan.,[],False,,[],False
"d'Ontmoetinge van de H. Maghet Mar[ia] Maria quam haer Sone teghen, Met vele medelijden groot, Eylaes g'heel swert en blauw ghesleghen Soo sy hem leyden naer de doodt, Siet eens dees Vrouwe Moeder weenen Als s'haeren Soon soo sagh verkleenen.",[],False,,[],False
"- De man is nog zoo kennelijk als op den dag van zijnen dood, merkte de burgemeester aan.",[],False,,[],False
"Tweede gezang, Vertoonende den Vader, op 't afscheid van den Zoon.",[],False,,[],False
"Bij dit laatste zal ik nu niet langer verwijlen, doch voor 't eerste: de verdichting van waterdamp, een voorbeeld ter opheldering aanvoeren.",[],False,,[],False
"Zij die geroepen was, om te-midden van een samenleving, waarin de menschen slechts de leuzen schenen te kennen van ‘ieder voor zich’ en ‘help u zelf’, te getuigen van zelfverloochening en zelfverzaking, en dus lijnrecht tegenover die wereld zich moest plaatsen, ging kalm op de paden der wereld mede, tevreden als hier en dáár het ergste werd inge-toomd.",[],False,,[],False
