,sentence,label
1675,"Burgers van weleer of toeristen van heden, het zijn en blijven kleine schilderachtige, bewegelijke stippen, voorbijgaand en eeuw - in eeuw - met elkander wisselend, tusschen het uitgestrekte uitspansel, de uitgestrekte zee, het onafzienbaar duin en het aschkleurig strand.",[]
1676,"Ontaardt alzoo eenige famille van plant of dier, dan is die omstandigheid vaak een onbedriegelijk voorteeken van algeheelen ondergang harer soort.","[(34, 39, 'plants'), (43, 47, 'animals')]"
1677,"Ook van eene inlandsche brug die van Drotningholm, is hier het Model: bij deeze worden de heide enden voor de doorvaart niet opgehaald, naar door inwendig raderwerk naar binnen geschooven.","[(90, 95, 'plants')]"
1678,"Nu dan aldus gevonden hebbende dat de 1 tweede gestelt voor het tweede ghetal of deel tweede in d'oirden, even is in eerstghestelde stelreghelstalen met - 111/160 + 45, hy heeft een nieu werck begost heel van eerstgestelde stelregelstalen, ghelijck ant voorgaende, als volght: Voort t'eerste ghetal of begheerde deel der 80 sy ghestelt 1 .",[]
1679,"‘Dan is het te laat om nog naar het bal te gaan, laat de paarden maar uitspannen.","[(57, 64, 'animals')]"
1680,"Is het boven alle tegenspraak, dat de Nederlanden verdienstelijke Staatslieden, schrandere Geleerden, dappere Legerhoofden en Vlootvoogden hebben voortgebragt; niemand zal het ook ontkennen, dat hun kunstroem, tot verheffing van het schoone en goede, zich even schitterend toont, als hun krijgsmoed, in den strijd tegen heerschzucht en gewetensdwang, in zoo vele tijdperken onzer geschiedenis heerlijk uitblinkt; ja, even gelijk de duinen van Nieuwpoort en de oevers van den Teems steeds getuigen van hunne dapperheid en vrijheidsliefde, even zoo zijn de paleizen van Vorsten en Keizers de schouwplaatsen van de wonderen hunner kunst, welke den hoogen roem der vaderen staven, en toonen, dat onze paneelen dat schoonsheidsgevoel uitdrukken, hetwelk zich door waarheid en eenvoudigheid kenmerkt, en de natuur in al hare verhevenheid voorstelt.",[]
1681,"Allengs komt het dier weêr tot leven; vervolgens staat het op en vlucht weg, alsof het eene herhaling van de proef vreesde.","[(17, 21, 'animals')]"
1682,"Nu, dat is over.",[]
1683,"Wijnstok, Rijke Y. Ysackers, Cornelis Johannes.","[(0, 8, 'plants')]"
1684,"Uit het top van de steel komen de bloemen te gelyk, staande yder egter op zyn eigen steeltjen, riekende als de rype pruimen, paars ofte violet van verf, veel kleinder en smalbladiger dan de vorige kleine Lisch; geeft geen hairagtige frangie.","[(34, 41, 'plants'), (116, 123, 'plants'), (197, 209, 'plants')]"
1685,In een kwartier uur tijds waren de paarden gebragt.,"[(35, 42, 'animals')]"
1686,"Voor zoodanige jonge lieden had Mietje Lammertsz maar al te veel een open oor gehad, en haar hart, of wel, om met den grooten fadeldichter te spreken, L'occasion, l'herbe tendre et je pense Quelque diable aussi la poussant, had haar tot menige onvoorzichtigheid verleid, waarvan sprekende, althans schreeuwende getuigen waren overgebleven.","[(165, 177, 'plants')]"
1687,"Onderscheidene Gouvernementen hebben vergeefs herhaalde togten laten doen, ten einde dit doel te bereiken; in de laatste jaren rustte dat der Vereenigde Staten nog twee dergelijke ontdekkingsreizen uit, die geen' gunstiger uitslag hadden, dan de vorige.",[]
1688,"Een byl, door ons gebruikt om eenige boomtakken af te hakken, verwekte de bewondering deezes Volks ten hoogsten.","[(37, 47, 'plants')]"
1689,"’ De volgende §§ 166, 167 en 168 handelen over het meer volkomen lezen, het tekenen en het fraai schryven.",[]
1690,"Een Droom bezwaert des Konings hart, Hy zag een Boom, de takken hoog verheven, Waar in ik kom te kennen geven, Hoe menigh mensch zig zelve verwart.","[(48, 52, 'plants')]"
1691,"Wilt Zielen nu voordaen niet anders weten, Als dat den Liefsten is om u, ghekruyst, Wilt buyten hem oock allen dinck vergheten, En soetiens stillekens in hem verhuyst, Wilt daer dan segghen met soet gheschry, Niet anders als ghedurigh, ick voor u, En ghy voor my.",[]
1692,"Haar vrolijk brommen heet hem welkom in zijn woning, En noodt hem op 't geregt van verschgegaarden honing.","[(13, 20, 'animals')]"
1693,Adriaan Cornelisz.,[]
1694,Roozemonds Onderaardsch Paleis.,[]
1695,"Stervende van schaamte en pijn, zocht hij dra den bewaker op, om hem den sleutel van de bovenkamers te vragen, onder een ongerijmd voorwendsel; maar wezenlijk om zich ten spoedigste en voor eeuwig te ontmaken van dat kleed van Nessus, dat aan zijne lidmaten brandde.",[]
1696,"’ Men zegt of schrijft dat wel niet zóó onbewimpeld; maar in den goeden raad: ‘doe overigens wat gij wilt, maar kies mij,’ daarin ligt veel stof tot nadenken en menschenkennis.",[]
1697,"VVant daer is niet een mensch ontrent haer svvarte deuren, Daer is, gelijck het schijnt, een vvooningh voor de doot, Geen hoenders op de vverf, geen enden in de sloot.","[(122, 130, 'animals'), (149, 154, 'animals')]"
1698,"M. Ik ook niet; en daar by heb ik wel gehoord, dat die papegaaien de stemmen van de knegts zeer wel kunnen namaaken; weshalven 't zeer wel zou kunnen zyn, dat zy ook wel de stemmen van de meiden zouden kunnen namaaken.","[(55, 65, 'animals')]"
1699,"De kaarten, welke hij van zijnen schoonvader ontving, ontsloten voor hem eene nieuwe wereld, en zijne vurige begeerte, om die landen te zien, te betreden en zoo mogelijk nog andere te ontdekken, vermeerderde met elke reis, welke hij om handelsaangelegenheden ondernam.",[]
1700,"Myn perkplantzoen, En witgespoelde schulpjes, Myn tweede groen Verfrischt door koele gulpjes, Zyn wel te vree met heuvel - dal - en duinen: De pluimstem schatert langs bedroopen tuinen.","[(4, 17, 'plants')]"
1701,"Ondertusschen dit voorviel, waar het als een voegwoord voorkomt, met uitlating van dat.",[]
1702,"Nu zinken lust, en bloei, en zeden: 't Verderf stapt aan met reuzenschreden; 't Gehucht vervalt van dag tot dag; 't Verliest zyn burgers, slag op slag; 't Wordt eindlyk gants en al verlaten, En de uilen nestlen in de straaten.","[(197, 202, 'animals')]"
1703,En als dat dan niet aan den Kooper mogt behaagen Grypvogel.,"[(49, 58, 'animals')]"
1704,"‘Niet slecht gedacht,’ antwoordde de zuster, ‘maar wat zult gij der edele tante zeggen, wanneer gij haar den bloemtuil geeft.",[]
1705,"Gy zyt te zeer ontsteld van zulk een wonder teeken Wellicht een herssenschim; 't is menigwerf gebleeken Dat, toen een diep verdriet ons harten overwint, Men met de geesten doolt en mymering verzint; Een droef en wreed gevolg van woelende gedagten Die ons uitmergelen en zelden 't leet verzagten.",[]
1706,Den Melkkop kent men bij Rotterdam.,"[(4, 11, 'animals')]"
1707,weet gij kwaad van haar?,[]
1708,"Ik, voor mijn deel, dank u ten hoogste voor dit heerlijk vrouwenbeeld.",[]
1709,"Medemblik en Enkhuizen, door Kapitein Dundas opgeëischt, en geheel weerloos, hadden zich (21 Sept.) overgegeven, en de oude Regeering was er hersteld geworden.",[]
1710,"Indien men nu de vaart op het Zuiden, dat bijna geheel aan den vijand onderworpen was, moest opgeven, verviel tevens de vaart op het Noorden van zelf.",[]
1711,Dat 's voor een pijp Tabak.,"[(21, 26, 'plants')]"
1712,"Immers, hoezeer hij reeds den ouderdom van ruim 76 jaren bereikt had, had echter zijn geest, in een sterk ligchaam gehuisd, nog deszelfs volle helderheid en kracht behouden.",[]
1713,"Den stierman kan het roer niet dwingen door den stroom, Den wind scheurt in het bosch de takken van den boom.","[(104, 108, 'plants'), (4, 12, 'animals')]"
1714,"Van hier molenaar, een eigenaar, een bewoner van, een arbeider op eenen molen - een zekere zeevisch - een bloedeloos diertje, een mulder anders genaamd, molenaarster, molenaarswijf.","[(91, 99, 'animals'), (117, 124, 'animals')]"
1715,"Maar ik heb te gelyk, op een naauwkeurig onderzoek, ontdekt, dat het Vleesch van Beesten was, die lang gekwynd hadden, en zeer sterk besmet waren: daar by was het gerookt en gekookt, zonder zout, mitsgaders geheel ongezuiverd, onguur genuttigd.","[(81, 88, 'animals')]"
1716,"Hy schryft integendeel nog over Bremen naar Stade, en, naardien hem het wachten op antwoord al te lang voorkomt, besluit hy eindelyk zelf naar Bremen of Stade te reizen, doch de ander weet zyne reis altoos te verschuiven, bekent eindelyk ronduit zyne liefde voor Clara, en begeert, dat hy hem zyn regt zal afstaan, als het eenige middel om zyn leeven te redden.",[]
1717,"Ons Paesch-lam is gheoffert reyn, Ghelijck wy doort gheloof aenschouwen, Comt al ghemeyn Tot Christus die Fonteyn Comt met een goet betrouwen, Om me blyde Feest te houwen.","[(4, 14, 'animals')]"
1718,"Voords, door spijs in zijne magt pogen te krijgen: eenen vogel in het net lokken.","[(57, 62, 'animals')]"
1719,"Uw speeltuig scheen mij toe een melodij te ontstroomen, Of ze aan een englenluit ontviel.",[]
1720,"Keizer Karel begiftigde haar met een blazoen, voorstellende Christus uitgestrekt op een Eglentier, groeiende in den vorm van een kruishout, met het randschrift: ‘Als een boom aan de waterbeken, zo zyn ook de vromen geleken’ en de sinnespreuk: In liefde bloeiende.","[(88, 97, 'plants'), (170, 174, 'plants')]"
1721,"Die dit boekje nog moeten gebruiken, zijn voor polemiek nog niet rijp.",[]
1722,"- Baalbek: Puinen van den zonnetem-pel, 146.",[]
1723,"- Daarom is hij ook te gronde gegaan als een ligchaam, dat aan bloedarmoede lijdt.",[]
1724,"Dan, bij de Lutherschen zoo wel als de Hervormden, hebben veele Duitschers, die eertijds allen in de Slobode, welke naar hen heet, bij elkaâr woonden, zich sedert meer door de Stad verspreid, en vinden zich zoo ver van hunne Kerken af, dat er vrij wat meer ijver, dan die tegenwoordig onder hen heerscht, zou noodig zijn, om zich, te voet althans, op iederen Zondag daar heen te begeeven.",[]
1725,"Dat was, hy haalde uit zyne kas Een Sneedjen Inlands Spek, een sneeuwblank Verkens-pootje, En daar mee naar de Rat zyn Kluis.","[(75, 82, 'animals'), (111, 114, 'animals')]"
1726,"Macaulay noemt er in zijne redevoering over: ‘de pligt der Regering om voor de volksopvoeding te zorgen’, eene reeks op, die deze zorg als eene gebiedende noodzakelijkheid op den voorgrond gesteld hebben.",[]
1727,"Maar enkele staaltjes, uit het eerste Deel gekozen, zullen misschien den twijfel daaromtrent kunnen wegnemen: bl. 3, bemerking; bl. 104, ditmaal bezorgen wij niets; bl. 139, armzalige sluiters, die men ons aanlegt; de tucht (zedigheid); bl. 163, schimpende dieren (deerns); bl. 179, meer verrukt en geplukt; bl. 180, zat te grollen (mokken); bl. 209, een pius als rockeloos; bl. 213, o toch, toch!","[(257, 263, 'animals')]"
1728,"Voor dieren waarmeê men nader vertrouwd raakte, of die men vreesde, vond men weldra eigennamen, waardoor een nieuw waas van gelijkheid of overeenkomst over beiden werd uitgegoten.","[(5, 11, 'animals')]"
1729,"De knapen gingen henen; Maar aan het fel verdriet Der lieve, stille vogels Dacht een van beiden niet.","[(68, 74, 'animals')]"
1730,"‘Juhann,’ riep hij, ‘laat den hond vrij!","[(30, 34, 'animals')]"
1731,"- Amberbaki ligt niet ‘in het landschap Koeroedoe’ ten Oosten van de Geelvinks-baai, maar in het gebied van Doreh, ten Westen van die baai.",[]
1732,Ende dat en es niet te verswijghene dat in sommeghe peerstallen dye peerden huyter maten groot ghebrec leden.,"[(68, 75, 'animals')]"
1733,"Komt, mijne vrienden!",[]
1734,"Doch, voegt hij er bij, zege voor victorie, bijspel voor exempel, grondvest voor fundament, grootachtbaarheid voor auctoritas had hij zich nog ontzien te gebruiken.",[]
1735,"- Hier op volgt het laatste bedryf, waar in Abraham en Izak op den berg den altaar bouwen; Abraham eindelyk aan Izak Gods bevel openbaart; de laatste zig daar aan gewillig onderwerpt, en de eerste zig schikt om het zelve te volbrengen; wanneer een Engel hem de uitvoering doet staaken en zig vervolgens een Ram ten offer opdoet, dien Abraham en Izak met vreugderyke aandoeningen den Heere opofferen; waar op zy voorts besluiten weder t'huiswaards te keeren; waar mede dit Stuk afloopt.","[(307, 310, 'animals')]"
1736,"Int kort, al watmen mi oit tot gebreck sou nommen, Dat weetmen metten Rock van deugden te vermommen Alst maer den Riicken doedt.",[]
1737,"Moet ook niet een mensch graag, en de lusten aangezet worden, die daar voor zich een Schildery ziet bangen, waar in twee jongens, als bedelaars, aan schoone rype vruchten vallen, en voornaamentlyk den een, welke zeer smaakelyk in het stuk van een frissche meloen byt; en d'ander in een bos blaauwe druiven, dat hem het sap by de kin neêr op zyn bloote borst druipt?","[(256, 262, 'plants'), (298, 305, 'plants')]"
1738,"Als dese officier sach dat hijs haer niet ontlegghen en conste, hi leeddese met hem onder den boom daer haren man hinc, ende sprac siet daer hu man Het vraukin dat siende, viel in onmachte ende makende groot mesbaer ende luyde roupende wrake vander grooter onmenschelicker ouerdaet, so dats hem die officier schaemde, ende ghinck wech om svolcx wille, daer wesende ende vergarende.","[(94, 98, 'plants')]"
1739,"Henri taine, in de stoutste stelling van dezen, dus drie vierde eener eeuw voor, schrijft de meester zich geene andere verdienste toe dan, onder gunstige omstandigheden, gelukkig te hebben ontwikkeld wat in vroeger tijden en in vorige toestanden even weinig dergelijke bloesem kon geven als dergelijke vrucht.","[(269, 276, 'plants'), (302, 308, 'plants')]"
1740,’ De krekel spitste hier zijne ooren Om 's nachtegaals bewondring aan te hooren!,"[(5, 11, 'animals'), (43, 53, 'animals')]"
1741,"Lucinde besloot, alle hare omzigtigheid op de wacht te stellen tegen dreigende aanslagen.",[]
1742,[Reden van deze benaaming.]466 XXXVII.,[]
1743,"De ridder stond daar echter ook achter de struiken verborgen, en nu hij zag, wat de booze knecht voorhad, sprong hij, toen die zijn zwaard al tot den slag had opgeheven, haastig toe en sloeg hem het wapen uit de hand.","[(42, 50, 'plants')]"
1744,Diensvolgens begunstigden zy Frankryk tegen Vlaenderen en kregen den naem Leliaerts als een schandmerk.,[]
1745,"De tijd heeft de ramp thans schier onkenbaar gemaakt, en de altijd milde en tooiende plantengroei heeft al het afgrijselijke van het tooneel uitgewischt.","[(85, 97, 'plants')]"
1746,"Hij wenschte dat ook later eeuw Mogt van 't geval gewagen, En daarom nu deed hij dat wiel Door Heusdens Heere dragen.",[]
1747,’ Ik ben min of meer dichter; gij zijt een groot veldheer.,[]
1748,"Een paard, ook het slechtste, heeft er altijd vier.","[(4, 9, 'animals')]"
1749,"YDel jonge Ieught Van jonghs op genegen, En doodts duyster wegen: Betert ghy u niet Hier binnen u leven: Ghy meught schricken, beven, Voor den jonghsten-dagh, Die u met geklagh Den Heere uwen Godt, Want hy sal den boosen, En den Goddeloosen, Daer sy t' allen tijden, Pijne moeten lijden, By den Duyvel 't helsche Dier, 2.","[(295, 301, 'animals')]"
1750,"Die storm was kort, maar goed en zonder eenen traan.",[]
1751,"God heeft dan onsen staet God heeft dan onsen Staeten Die doorne voor een tijd in hunne voet gelaten, Tot onser oefening, in christelijk geduld, Tot dat der boosheyd maet der boosen was vervuld.","[(58, 64, 'plants')]"
1752,- (Robbrecht de) 549.,[]
1753,"Gelukkig voor haar had zij van dat plan gesproken in tegenwoordigheid van een der oudste begunstigers harer zaak, een advocaat, die meer hersens dan cliënten had en een boekenwurm geworden was.",[]
1754,"‘Dat is ook vrij wat beter, dan dat gezeur met die rozen,’ zeide reginald.","[(51, 56, 'plants')]"
1755,"Het is waar, de kunst, die doel had moeten zijn en blijven, was vernederd, om het middel ter verspreiding van gezuiverde begrippen te worden; doch de gevolgen waren daarvan voor het vaderland heilrijk geweest.",[]
1756,"Door deze onafgebrokene jagt, om zo te spreeken, worden alle de geslagten in stand gehouden; en, even gelyk door eene wederkeerige aantrekking de hemelsche lichaamen in de onbepaalde rnimte der uitgebreidheid als in het Niet opgehangen gehouden en in een eeuwigduurende beweeging bewaard worden, zo is de dood van het eene schepsel het leeven van het andere, en alles hangt aan één.","[(323, 331, 'animals')]"
1757,"Hiertegen zal men thans te minder bedenkingen inbrengen, daar de laatste ontdekkingsreizen in het noorden, en de waarnemingen der walvischvangers, die dikwijls zeer nabij de pool geweest zijn, naauwelijks eeni-gen twijfel daaromtrent overlaten.",[]
1758,Zijn vleesch wordt als een middel tegen de ongemakken der maag beschouwd.,[]
1759,"En zy geen brand door haar leeden meer hadt gevoeld, Begaf zy haar uit het water ras, En ging zitten op het dorre gras, op 't pas, Om te droogen dat nog vogtig was; Ormenius dit aanzag, en hy sprak niet een woord.","[(114, 118, 'plants'), (165, 173, 'animals')]"
